id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
432044,mateusz,sopocko,22/23,2022-07-01,Warta Poznan,Without Club,100000,0
432044,mateusz,sopocko,20/21,2021-01-27,Lechia Gdansk,Warta Poznan,150000,free transfer
432044,mateusz,sopocko,19/20,2020-06-30,Podbeskidzie,Lechia Gdansk,100000,End of loan
432044,mateusz,sopocko,19/20,2019-08-22,Lechia Gdansk,Podbeskidzie,100000,loan transfer
432044,mateusz,sopocko,18/19,2018-07-01,Lechia U19,Lechia Gdansk,0,0
