id,name,season,competition,gamesPlayed,goals,minutes
432044,mateusz-sopocko,21/22,Ekstraklasa,2,0,17
432044,mateusz-sopocko,21/22,Fortuna Puchar Polski,1,0,5
432044,mateusz-sopocko,20/21,Ekstraklasa,2,0,10
432044,mateusz-sopocko,20/21,Fortuna Puchar Polski,1,0,16
432044,mateusz-sopocko,20/21,Ekstraklasa,4,0,116
432044,mateusz-sopocko,20/21,Fortuna Puchar Polski,1,0,67
432044,mateusz-sopocko,19/20,1 Liga,19,3,734
432044,mateusz-sopocko,19/20,Fortuna Puchar Polski,1,0,68
432044,mateusz-sopocko,19/20,Ekstraklasa,0,0,0
432044,mateusz-sopocko,18/19,Ekstraklasa,5,0,160
432044,mateusz-sopocko,18/19,Fortuna Puchar Polski,1,0,14
432044,mateusz-sopocko,17/18,CLJ - Grupa Zachodnia,26,3,2070
432044,mateusz-sopocko,16/17,CLJ - Grupa Zachodnia,14,2,645
432044,mateusz-sopocko,15/16,CLJ - Grupa Zachodnia,1,0,90
