id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
74687,dominik,furman,21/22,2021-07-06,Genclerbirligi,Wisla Plock,700000,free transfer
74687,dominik,furman,20/21,2020-08-21,Wisla Plock,Genclerbirligi,1000000,free transfer
74687,dominik,furman,17/18,2017-07-01,Toulouse,Wisla Plock,750000,150000
74687,dominik,furman,16/17,2017-06-30,Wisla Plock,Toulouse,750000,End of loan
74687,dominik,furman,16/17,2016-07-01,Toulouse,Wisla Plock,800000,loan transfer
74687,dominik,furman,15/16,2016-06-30,Hellas Verona,Toulouse,800000,End of loan
74687,dominik,furman,15/16,2016-02-01,Toulouse,Hellas Verona,800000,loan transfer
74687,dominik,furman,15/16,2016-01-25,Legia Warszawa,Toulouse,800000,End of loan
74687,dominik,furman,14/15,2015-01-16,Toulouse,Legia Warszawa,1750000,loan transfer
74687,dominik,furman,13/14,2014-01-16,Legia Warszawa,Toulouse,1750000,2650000
74687,dominik,furman,11/12,2011-11-01,Legia II,Legia Warszawa,0,0
74687,dominik,furman,09/10,2010-01-01,Legia U19,Legia II,0,0
