id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
74687,dominik,furman,22/23,Ekstraklasa,20,0,1701
74687,dominik,furman,22/23,Fortuna Puchar Polski,0,0,0
74687,dominik,furman,21/22,Ekstraklasa,25,0,1567
74687,dominik,furman,21/22,Fortuna Puchar Polski,1,0,64
74687,dominik,furman,20/21,Süper Lig,21,0,1083
74687,dominik,furman,20/21,Türkiye Kupasi,2,0,109
74687,dominik,furman,19/20,Ekstraklasa,36,7,3223
74687,dominik,furman,19/20,Fortuna Puchar Polski,1,0,18
74687,dominik,furman,18/19,Ekstraklasa,36,6,3222
74687,dominik,furman,18/19,Fortuna Puchar Polski,1,1,61
74687,dominik,furman,17/18,Ekstraklasa,35,2,2889
74687,dominik,furman,17/18,Fortuna Puchar Polski,1,0,90
74687,dominik,furman,16/17,Ekstraklasa,32,3,2767
74687,dominik,furman,15/16,Serie A,1,0,19
74687,dominik,furman,15/16,Ekstraklasa,14,2,1024
74687,dominik,furman,15/16,Fortuna Puchar Polski,3,0,165
74687,dominik,furman,15/16,Liga Europy,2,0,133
74687,dominik,furman,15/16,Kwalifikacje do Ligi Europy,6,0,540
74687,dominik,furman,15/16,Superpuchar,1,0,26
74687,dominik,furman,14/15,Ekstraklasa,10,0,784
74687,dominik,furman,14/15,Fortuna Puchar Polski,3,0,213
74687,dominik,furman,14/15,Ligue 1,0,0,0
74687,dominik,furman,13/14,Ligue 1,5,0,155
74687,dominik,furman,13/14,Fortuna Puchar Polski,1,0,64
74687,dominik,furman,13/14,Ekstraklasa,18,0,1136
74687,dominik,furman,13/14,Liga Europy,6,0,362
74687,dominik,furman,13/14,Kwalifikacje do Ligi Mistrzów,5,0,389
74687,dominik,furman,12/13,Ekstraklasa,28,3,1189
74687,dominik,furman,12/13,Fortuna Puchar Polski,6,0,443
74687,dominik,furman,12/13,Liga Europy,2,0,3
74687,dominik,furman,12/13,Superpuchar,1,0,70
74687,dominik,furman,12/13,Kwalifikacje do Ligi Europy,2,0,26
74687,dominik,furman,11/12,Ekstraklasa,0,0,0
74687,dominik,furman,11/12,Fortuna Puchar Polski,1,0,23
74687,dominik,furman,09/10,Viareggio,2,0,148
