id,firstName,lastName,dates,marketValue
404345,frantisek,plach,2016-06-27,50000
404345,frantisek,plach,2016-12-30,50000
404345,frantisek,plach,2017-06-27,50000
404345,frantisek,plach,2017-12-27,100000
404345,frantisek,plach,2018-01-15,100000
404345,frantisek,plach,2018-07-02,100000
404345,frantisek,plach,2019-01-24,150000
404345,frantisek,plach,2019-06-28,500000
404345,frantisek,plach,2020-01-14,500000
404345,frantisek,plach,2020-04-07,400000
404345,frantisek,plach,2020-08-17,600000
404345,frantisek,plach,2021-01-18,600000
404345,frantisek,plach,2021-05-20,900000
404345,frantisek,plach,2021-12-30,900000
404345,frantisek,plach,2022-04-06,1000000
404345,frantisek,plach,2022-06-13,1200000
404345,frantisek,plach,2022-09-28,900000
404345,frantisek,plach,2022-11-15,700000
