id,name,season,competition,gamesPlayed,goals,minutes
194214,goncalo-silva,22/23,Liga Sabseg,11,0,686
194214,goncalo-silva,22/23,Allianz Cup,2,0,44
194214,goncalo-silva,22/23,Taça de Portugal,3,0,270
194214,goncalo-silva,21/22,Ekstraklasa,11,0,732
194214,goncalo-silva,20/21,Liga NOS,18,1,1567
194214,goncalo-silva,20/21,Taça de Portugal,2,0,210
194214,goncalo-silva,20/21,Liga Revelação,1,0,45
194214,goncalo-silva,19/20,Liga NOS,18,0,1523
194214,goncalo-silva,19/20,Liga Revelação,1,1,90
194214,goncalo-silva,19/20,Taça de Portugal,1,0,90
194214,goncalo-silva,19/20,Allianz Cup,1,0,90
194214,goncalo-silva,18/19,Liga NOS,32,0,2792
194214,goncalo-silva,18/19,Allianz Cup,3,0,270
194214,goncalo-silva,18/19,Taça de Portugal,2,0,210
194214,goncalo-silva,17/18,Liga NOS,32,0,2880
194214,goncalo-silva,17/18,Taça CTT,3,0,270
194214,goncalo-silva,17/18,Taça de Portugal,1,0,90
194214,goncalo-silva,16/17,Liga NOS,22,2,1909
194214,goncalo-silva,16/17,Allianz Cup,3,0,270
194214,goncalo-silva,15/16,Liga NOS,19,2,1453
194214,goncalo-silva,15/16,Allianz Cup,4,0,360
194214,goncalo-silva,15/16,Liga Europy,3,0,180
194214,goncalo-silva,15/16,Taça de Portugal,2,1,180
194214,goncalo-silva,14/15,Liga Sabseg,30,1,2691
194214,goncalo-silva,14/15,Allianz Cup,1,0,90
194214,goncalo-silva,14/15,Liga NOS,0,0,0
194214,goncalo-silva,13/14,Liga Sabseg,28,1,2445
194214,goncalo-silva,12/13,Liga Sabseg,25,0,2026
194214,goncalo-silva,12/13,Liga Sagres,0,0,0
194214,goncalo-silva,11/12,Liga Sabseg,28,0,2520
194214,goncalo-silva,11/12,Taça de Portugal,1,0,120
194214,goncalo-silva,11/12,Allianz Cup,0,0,0
