id,name,dates,marketValue
194214,goncalo-silva,2011-10-19,250000
194214,goncalo-silva,2012-02-01,550000
194214,goncalo-silva,2013-04-19,400000
194214,goncalo-silva,2013-11-07,400000
194214,goncalo-silva,2015-10-06,150000
194214,goncalo-silva,2016-02-23,350000
194214,goncalo-silva,2016-07-28,800000
194214,goncalo-silva,2017-02-21,800000
194214,goncalo-silva,2017-06-25,1000000
194214,goncalo-silva,2018-02-06,1250000
194214,goncalo-silva,2018-06-12,1250000
194214,goncalo-silva,2019-01-10,1500000
194214,goncalo-silva,2019-06-06,1500000
194214,goncalo-silva,2019-12-29,1250000
194214,goncalo-silva,2020-04-07,1000000
194214,goncalo-silva,2020-08-16,800000
194214,goncalo-silva,2021-01-27,800000
194214,goncalo-silva,2021-05-20,800000
194214,goncalo-silva,2021-10-14,400000
194214,goncalo-silva,2021-12-30,200000
194214,goncalo-silva,2022-06-13,350000
194214,goncalo-silva,2022-12-27,250000
