id,name,dates,marketValue
187976,krystian-nowak,2012-09-16,50000
187976,krystian-nowak,2013-02-07,100000
187976,krystian-nowak,2013-07-21,200000
187976,krystian-nowak,2014-02-13,250000
187976,krystian-nowak,2015-03-13,150000
187976,krystian-nowak,2016-01-09,200000
187976,krystian-nowak,2016-03-27,150000
187976,krystian-nowak,2017-02-13,175000
187976,krystian-nowak,2018-01-20,175000
187976,krystian-nowak,2018-05-21,150000
187976,krystian-nowak,2018-09-24,150000
187976,krystian-nowak,2019-03-10,150000
187976,krystian-nowak,2019-09-15,100000
187976,krystian-nowak,2019-12-26,100000
187976,krystian-nowak,2021-02-23,100000
187976,krystian-nowak,2021-06-29,150000
187976,krystian-nowak,2022-01-13,200000
187976,krystian-nowak,2022-06-23,200000
187976,krystian-nowak,2022-12-20,100000
