id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
68410,stefanos,kapino,22/23,Ekstraklasa,1,0,0
68410,stefanos,kapino,22/23,2. Bundesliga,5,0,0
68410,stefanos,kapino,22/23,DFB-Pokal,1,0,0
68410,stefanos,kapino,21/22,Bundesliga,1,0,1
68410,stefanos,kapino,21/22,DFB-Pokal,0,0,0
68410,stefanos,kapino,20/21,2. Bundesliga,18,0,5
68410,stefanos,kapino,20/21,Bundesliga,0,0,0
68410,stefanos,kapino,20/21,DFB-Pokal,0,0,0
68410,stefanos,kapino,19/20,Relegation 1. Bundesliga,0,0,0
68410,stefanos,kapino,19/20,Bundesliga,1,0,0
68410,stefanos,kapino,19/20,DFB-Pokal,0,0,0
68410,stefanos,kapino,18/19,Bundesliga,1,0,0
68410,stefanos,kapino,18/19,DFB-Pokal,0,0,0
68410,stefanos,kapino,17/18,Championship,4,0,2
68410,stefanos,kapino,17/18,Super League,5,0,1
68410,stefanos,kapino,17/18,Kypello Elladas,2,0,1
68410,stefanos,kapino,17/18,Liga Mistrzów,1,0,0
68410,stefanos,kapino,17/18,Kwalifikacje do Ligi Mistrzów,4,0,1
68410,stefanos,kapino,16/17,Super League,18,0,10
68410,stefanos,kapino,16/17,Kypello Elladas,3,0,1
68410,stefanos,kapino,16/17,Liga Europy,0,0,0
68410,stefanos,kapino,16/17,Kwalifikacje do Ligi Europy,2,0,1
68410,stefanos,kapino,16/17,Kwalifikacje do Ligi Mistrzów,2,0,1
68410,stefanos,kapino,15/16,Super League,3,0,2
68410,stefanos,kapino,15/16,Kypello Elladas,8,0,4
68410,stefanos,kapino,15/16,Liga Europy,0,0,0
68410,stefanos,kapino,15/16,Liga Mistrzów,0,0,0
68410,stefanos,kapino,14/15,Bundesliga,2,0,0
68410,stefanos,kapino,14/15,Kwalifikacje do Ligi Europy,0,0,0
68410,stefanos,kapino,13/14,SL Play-off,5,0,1
68410,stefanos,kapino,13/14,Kypello Elladas,0,0,0
68410,stefanos,kapino,13/14,Super League,28,0,11
68410,stefanos,kapino,12/13,Super League,1,0,0
68410,stefanos,kapino,12/13,Kypello Elladas,2,0,0
68410,stefanos,kapino,12/13,Liga Europy,0,0,0
68410,stefanos,kapino,12/13,Kwalifikacje do Ligi Mistrzów,0,0,0
68410,stefanos,kapino,11/12,Super League,12,0,2
68410,stefanos,kapino,11/12,Kypello Elladas,0,0,0
68410,stefanos,kapino,10/11,Super League,0,0,0
68410,stefanos,kapino,10/11,Kypello Elladas,0,0,0
