id,name,dates,marketValue
364314,adriel-ba-loua,2015-09-05,100000
364314,adriel-ba-loua,2016-08-07,100000
364314,adriel-ba-loua,2016-12-11,200000
364314,adriel-ba-loua,2017-06-20,200000
364314,adriel-ba-loua,2017-12-17,150000
364314,adriel-ba-loua,2018-06-06,150000
364314,adriel-ba-loua,2018-10-28,250000
364314,adriel-ba-loua,2018-12-29,300000
364314,adriel-ba-loua,2019-04-29,600000
364314,adriel-ba-loua,2019-06-24,700000
364314,adriel-ba-loua,2019-12-06,700000
364314,adriel-ba-loua,2020-04-07,550000
364314,adriel-ba-loua,2020-07-09,700000
364314,adriel-ba-loua,2020-12-26,1000000
364314,adriel-ba-loua,2021-04-18,1200000
364314,adriel-ba-loua,2021-06-24,2000000
364314,adriel-ba-loua,2021-12-30,1500000
364314,adriel-ba-loua,2022-04-06,1200000
364314,adriel-ba-loua,2022-06-13,1000000
364314,adriel-ba-loua,2022-09-28,600000
364314,adriel-ba-loua,2022-11-15,400000
