id,firstName,lastName,dates,marketValue
168408,lubomir,satka,2017-06-27,250000
168408,lubomir,satka,2017-12-27,350000
168408,lubomir,satka,2018-07-12,450000
168408,lubomir,satka,2018-12-29,550000
168408,lubomir,satka,2019-06-24,650000
168408,lubomir,satka,2020-01-14,1000000
168408,lubomir,satka,2020-04-07,800000
168408,lubomir,satka,2020-08-17,1500000
168408,lubomir,satka,2021-01-14,2500000
168408,lubomir,satka,2021-05-30,2500000
168408,lubomir,satka,2021-10-14,3000000
168408,lubomir,satka,2021-12-30,3000000
168408,lubomir,satka,2022-04-06,2500000
168408,lubomir,satka,2022-06-13,2500000
168408,lubomir,satka,2022-09-28,2000000
168408,lubomir,satka,2022-11-15,1200000
