season,date,sourceTeam,destTeam,marketValue,price
20/21,2021-06-30,Warta Poznan,Górnik Zabrze,250000,End of loan
20/21,2020-08-12,Górnik Zabrze,Warta Poznan,200000,loan transfer
20/21,2020-07-31,Sandecja,Górnik Zabrze,200000,End of loan
19/20,2019-07-09,Górnik Zabrze,Sandecja,200000,loan transfer
17/18,2018-03-22,Gornik II,Górnik Zabrze,0,0
16/17,2016-07-01,Gornik U19,Gornik II,0,0
15/16,2015-07-01,Zaborze Zabrze,Gornik U19,0,0
