season,date,sourceTeam,destTeam,marketValue,price
22/23,2022-12-31,Wisla Pulawy,Radomiak,0,End of loan
22/23,2022-07-29,Radomiak,Wisla Pulawy,0,loan transfer
21/22,2022-06-30,Swit N.D.M.,Radomiak,0,End of loan
21/22,2022-03-03,Radomiak,Swit N.D.M.,0,loan transfer
21/22,2022-03-02,Swit N.D.M.,Radomiak,0,3000
21/22,2021-08-17,Pogon Siedlce,Swit N.D.M.,0,free transfer
19/20,2019-09-25,Pogon Sied. II,Pogon Siedlce,0,0
18/19,2018-10-01,P. Siedlce U19,Pogon Sied. II,0,0
