id,firstName,lastName,dates,marketValue
324341,alexandros,katranis,2016-09-30,50000
324341,alexandros,katranis,2016-12-20,250000
324341,alexandros,katranis,2017-05-10,750000
324341,alexandros,katranis,2018-01-23,750000
324341,alexandros,katranis,2018-06-03,750000
324341,alexandros,katranis,2018-12-26,650000
324341,alexandros,katranis,2019-05-20,700000
324341,alexandros,katranis,2019-12-17,700000
324341,alexandros,katranis,2020-04-07,625000
324341,alexandros,katranis,2020-08-02,600000
324341,alexandros,katranis,2020-12-22,500000
324341,alexandros,katranis,2021-03-15,1300000
324341,alexandros,katranis,2021-05-20,1600000
324341,alexandros,katranis,2021-10-14,1000000
324341,alexandros,katranis,2021-12-30,800000
324341,alexandros,katranis,2022-04-06,650000
324341,alexandros,katranis,2022-06-13,650000
324341,alexandros,katranis,2022-09-28,500000
324341,alexandros,katranis,2022-11-15,400000
