id,name,season,competition,gamesPlayed,goals,minutes
324341,alexandros-katranis,22/23,Ekstraklasa,17,0,1322
324341,alexandros-katranis,22/23,Fortuna Puchar Polski,2,1,70
324341,alexandros-katranis,21/22,Ekstraklasa,19,0,1382
324341,alexandros-katranis,21/22,Fortuna Puchar Polski,1,0,75
324341,alexandros-katranis,20/21,Süper Lig,22,1,1525
324341,alexandros-katranis,20/21,Türkiye Kupasi,2,0,210
324341,alexandros-katranis,19/20,SL1 Play-out,6,0,540
324341,alexandros-katranis,19/20,Super League 1,16,0,1349
324341,alexandros-katranis,19/20,Kypello Elladas,2,0,180
324341,alexandros-katranis,19/20,Kwalifikacje do Ligi Europy,4,1,360
324341,alexandros-katranis,18/19,Super League,10,0,718
324341,alexandros-katranis,18/19,Kypello Elladas,2,0,134
324341,alexandros-katranis,18/19,Jupiler Pro League,8,0,559
324341,alexandros-katranis,18/19,Beker van Belgie,1,0,90
324341,alexandros-katranis,17/18,Coupe de France,0,0,0
324341,alexandros-katranis,17/18,Coupe de la Ligue,0,0,0
324341,alexandros-katranis,17/18,Ligue 1,0,0,0
324341,alexandros-katranis,16/17,Super League,17,0,1433
324341,alexandros-katranis,16/17,Kypello Elladas,6,0,530
324341,alexandros-katranis,15/16,Super League K20,24,1,2117
324341,alexandros-katranis,14/15,Super League K20,19,1,1551
