id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
168427,dawid,abramowicz,20/21,2021-01-29,Wisla Kraków,Radomiak,250000,25000
168427,dawid,abramowicz,20/21,2020-08-14,Radomiak,Wisla Kraków,150000,15000
168427,dawid,abramowicz,19/20,2019-07-17,GKS Tychy,Radomiak,75000,free transfer
168427,dawid,abramowicz,17/18,2017-07-01,GKS Katowice,GKS Tychy,150000,20000
168427,dawid,abramowicz,16/17,2016-07-01,P. Niepolomice,GKS Katowice,0,free transfer
168427,dawid,abramowicz,15/16,2015-08-26,Termalica,P. Niepolomice,100000,free transfer
168427,dawid,abramowicz,15/16,2015-07-14,Skra Czesto.,Termalica,100000,free transfer
168427,dawid,abramowicz,14/15,2014-07-25,Wisla Plock,Skra Czesto.,100000,free transfer
168427,dawid,abramowicz,13/14,2013-07-24,Slask Wroclaw,Wisla Plock,100000,free transfer
168427,dawid,abramowicz,12/13,2013-06-30,Chojniczanka,Slask Wroclaw,100000,End of loan
168427,dawid,abramowicz,12/13,2013-02-06,Slask Wroclaw,Chojniczanka,50000,loan transfer
168427,dawid,abramowicz,12/13,2012-12-31,Olimpia Grudz.,Slask Wroclaw,50000,End of loan
168427,dawid,abramowicz,11/12,2012-02-26,Slask Wroclaw,Olimpia Grudz.,50000,loan transfer
168427,dawid,abramowicz,10/11,2010-07-01,Sl. Wroclaw II,Slask Wroclaw,0,0
168427,dawid,abramowicz,09/10,2009-07-01,KP Brzeg Dolny,Sl. Wroclaw II,0,0
