id,name,dates,marketValue
255401,fabian-piasecki,2013-11-04,50000
255401,fabian-piasecki,2016-08-19,0
255401,fabian-piasecki,2017-08-15,100000
255401,fabian-piasecki,2018-01-24,100000
255401,fabian-piasecki,2018-07-02,200000
255401,fabian-piasecki,2019-01-24,200000
255401,fabian-piasecki,2019-06-28,200000
255401,fabian-piasecki,2020-02-27,200000
255401,fabian-piasecki,2020-08-17,250000
255401,fabian-piasecki,2021-01-18,350000
255401,fabian-piasecki,2021-05-20,400000
255401,fabian-piasecki,2021-10-14,500000
255401,fabian-piasecki,2021-12-30,650000
255401,fabian-piasecki,2022-04-06,800000
255401,fabian-piasecki,2022-06-13,800000
255401,fabian-piasecki,2022-09-28,1000000
255401,fabian-piasecki,2022-11-15,1200000
