id,firstName,lastName,dates,marketValue
555106,filip,marchwinski,2019-01-24,150000
555106,filip,marchwinski,2019-06-28,500000
555106,filip,marchwinski,2020-01-14,2500000
555106,filip,marchwinski,2020-04-07,2300000
555106,filip,marchwinski,2020-08-17,3500000
555106,filip,marchwinski,2021-01-14,3000000
555106,filip,marchwinski,2021-05-20,2500000
555106,filip,marchwinski,2021-10-14,2000000
555106,filip,marchwinski,2021-12-30,1500000
555106,filip,marchwinski,2022-06-13,1000000
555106,filip,marchwinski,2022-11-15,800000
