id,name,season,competition,gamesPlayed,goals,minutes
555106,filip-marchwinski,22/23,Ekstraklasa,14,1,655
555106,filip-marchwinski,22/23,Liga Konferencji,4,0,159
555106,filip-marchwinski,22/23,Fortuna Puchar Polski,0,0,0
555106,filip-marchwinski,22/23,UECL Kwalifikacje,4,1,113
555106,filip-marchwinski,22/23,eWinner 2 liga,1,0,90
555106,filip-marchwinski,22/23,Kwalifikacje do Ligi Mistrzów,1,0,5
555106,filip-marchwinski,21/22,Fortuna Puchar Polski,5,1,248
555106,filip-marchwinski,21/22,Ekstraklasa,18,0,170
555106,filip-marchwinski,21/22,eWinner 2 liga,6,1,499
555106,filip-marchwinski,20/21,Ekstraklasa,21,1,623
555106,filip-marchwinski,20/21,eWinner 2 liga,7,2,473
555106,filip-marchwinski,20/21,Fortuna Puchar Polski,2,0,69
555106,filip-marchwinski,20/21,Liga Europy,6,0,351
555106,filip-marchwinski,20/21,Kwalifikacje do Ligi Europy,3,1,19
555106,filip-marchwinski,19/20,Ekstraklasa,20,3,592
555106,filip-marchwinski,19/20,Fortuna Puchar Polski,3,1,191
555106,filip-marchwinski,19/20,eWinner 2 liga,8,2,592
555106,filip-marchwinski,18/19,Ekstraklasa,11,2,367
555106,filip-marchwinski,18/19,3 Liga - Grupa II,12,2,652
555106,filip-marchwinski,18/19,CLJ,3,0,227
555106,filip-marchwinski,18/19,Liga Młodzieżowa UEFA,1,0,90
555106,filip-marchwinski,17/18,CLJ - Runda Finałowa,3,0,186
555106,filip-marchwinski,17/18,CLJ - Grupa Zachodnia,6,0,353
