season,date,sourceTeam,destTeam,marketValue,price
22/23,2023-06-30,Stal Mielec,Wisla Plock,600000,End of loan
22/23,2022-08-03,Wisla Plock,Stal Mielec,450000,loan transfer
20/21,2020-08-01,Escola U19,Wisla Plock,0,free transfer
