id,firstName,lastName,dates,marketValue
190413,bartosz,spiaczka,2011-08-17,75000
190413,bartosz,spiaczka,2012-10-06,125000
190413,bartosz,spiaczka,2013-04-27,150000
190413,bartosz,spiaczka,2013-09-12,150000
190413,bartosz,spiaczka,2014-07-20,150000
190413,bartosz,spiaczka,2015-03-04,200000
190413,bartosz,spiaczka,2015-06-29,250000
190413,bartosz,spiaczka,2016-01-09,300000
190413,bartosz,spiaczka,2016-03-27,250000
190413,bartosz,spiaczka,2016-07-23,300000
190413,bartosz,spiaczka,2017-01-20,300000
190413,bartosz,spiaczka,2017-07-04,400000
190413,bartosz,spiaczka,2018-01-15,300000
190413,bartosz,spiaczka,2018-07-02,250000
190413,bartosz,spiaczka,2019-02-20,125000
190413,bartosz,spiaczka,2019-07-17,150000
190413,bartosz,spiaczka,2020-08-26,125000
190413,bartosz,spiaczka,2021-02-23,200000
190413,bartosz,spiaczka,2021-06-29,250000
190413,bartosz,spiaczka,2021-10-14,350000
190413,bartosz,spiaczka,2021-12-30,500000
190413,bartosz,spiaczka,2022-06-13,350000
190413,bartosz,spiaczka,2022-09-28,450000
190413,bartosz,spiaczka,2022-11-15,350000
