id,name,dates,marketValue
180215,kristoffer-hansen,2012-01-19,0
180215,kristoffer-hansen,2012-07-24,0
180215,kristoffer-hansen,2014-12-08,700000
180215,kristoffer-hansen,2015-12-26,400000
180215,kristoffer-hansen,2016-12-17,400000
180215,kristoffer-hansen,2017-12-22,200000
180215,kristoffer-hansen,2018-12-29,400000
180215,kristoffer-hansen,2019-12-28,400000
180215,kristoffer-hansen,2020-04-07,325000
180215,kristoffer-hansen,2020-07-24,400000
180215,kristoffer-hansen,2020-12-30,300000
180215,kristoffer-hansen,2022-01-02,500000
180215,kristoffer-hansen,2022-06-23,400000
180215,kristoffer-hansen,2022-09-28,300000
180215,kristoffer-hansen,2022-11-15,300000
