id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
180215,kristoffer,hansen,21/22,2022-01-21,Sandefjord,Widzew Lodz,500000,free transfer
180215,kristoffer,hansen,19/20,2020-01-16,Ullensaker/Kisa,Sandefjord,400000,0
180215,kristoffer,hansen,17/18,2018-03-09,Sarpsborg 08,Ullensaker/Kisa,200000,0
180215,kristoffer,hansen,16/17,2016-08-17,Sandefjord,Sarpsborg 08,400000,0
180215,kristoffer,hansen,13/14,2013-12-31,Fram Larvik,Sandefjord,0,End of loan
180215,kristoffer,hansen,13/14,2013-08-07,Sandefjord,Fram Larvik,0,loan transfer
180215,kristoffer,hansen,12/13,2012-12-31,Fram Larvik,Sandefjord,0,End of loan
180215,kristoffer,hansen,12/13,2012-08-01,Sandefjord,Fram Larvik,0,loan transfer
180215,kristoffer,hansen,10/11,2011-01-01,Sandefjord Fotba,Sandefjord,0,0
180215,kristoffer,hansen,10/11,2010-07-01,Larvik Turn,Sandefjord Fotba,0,0
