id,name,dates,marketValue
289165,patryk-dziczek,2014-02-13,50000
289165,patryk-dziczek,2014-07-20,50000
289165,patryk-dziczek,2015-03-04,50000
289165,patryk-dziczek,2015-06-29,100000
289165,patryk-dziczek,2016-01-09,50000
289165,patryk-dziczek,2016-07-23,50000
289165,patryk-dziczek,2017-01-20,50000
289165,patryk-dziczek,2017-07-04,50000
289165,patryk-dziczek,2018-01-15,200000
289165,patryk-dziczek,2018-07-02,250000
289165,patryk-dziczek,2019-01-24,400000
289165,patryk-dziczek,2019-06-28,2000000
289165,patryk-dziczek,2019-12-29,2000000
289165,patryk-dziczek,2020-04-07,1800000
289165,patryk-dziczek,2020-08-20,2000000
289165,patryk-dziczek,2021-02-21,1400000
289165,patryk-dziczek,2021-06-23,1000000
289165,patryk-dziczek,2021-12-27,800000
289165,patryk-dziczek,2022-06-06,500000
289165,patryk-dziczek,2022-11-15,500000
