id,firstName,lastName,dates,marketValue
120197,martin,kreuzriegler,2012-06-03,50000
120197,martin,kreuzriegler,2012-10-02,50000
120197,martin,kreuzriegler,2013-04-10,75000
120197,martin,kreuzriegler,2013-05-26,100000
120197,martin,kreuzriegler,2013-07-10,0
120197,martin,kreuzriegler,2014-07-08,75000
120197,martin,kreuzriegler,2014-11-21,150000
120197,martin,kreuzriegler,2015-06-18,175000
120197,martin,kreuzriegler,2015-11-30,175000
120197,martin,kreuzriegler,2016-05-29,125000
120197,martin,kreuzriegler,2016-12-02,200000
120197,martin,kreuzriegler,2017-05-26,200000
120197,martin,kreuzriegler,2017-11-15,200000
120197,martin,kreuzriegler,2018-11-30,200000
120197,martin,kreuzriegler,2019-05-31,200000
120197,martin,kreuzriegler,2019-12-02,250000
120197,martin,kreuzriegler,2020-07-24,300000
120197,martin,kreuzriegler,2020-12-30,400000
120197,martin,kreuzriegler,2022-01-02,400000
120197,martin,kreuzriegler,2022-06-23,300000
120197,martin,kreuzriegler,2022-09-28,400000
120197,martin,kreuzriegler,2022-11-15,500000
