id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
238471,caye,quintana,22/23,Ekstraklasa,16,0,801
238471,caye,quintana,22/23,Fortuna Puchar Polski,1,1,39
238471,caye,quintana,21/22,Ekstraklasa,25,2,826
238471,caye,quintana,21/22,Fortuna Puchar Polski,1,0,52
238471,caye,quintana,21/22,UECL Kwalifikacje,1,0,11
238471,caye,quintana,20/21,LaLiga SmartBank,35,3,2302
238471,caye,quintana,20/21,Puchar Króla,3,2,125
238471,caye,quintana,19/20,LaLiga SmartBank,14,0,773
238471,caye,quintana,19/20,Puchar Króla,2,0,95
238471,caye,quintana,19/20,LaLiga SmartBank,13,1,559
238471,caye,quintana,18/19,Ascenso a 2ª,4,2,360
238471,caye,quintana,18/19,2ª B - Grupo IV,35,16,2935
238471,caye,quintana,17/18,2ª B - Grupo IV,33,5,2299
238471,caye,quintana,16/17,2ª B - Grupo III,14,4,1078
238471,caye,quintana,16/17,2ª B - Grupo I,18,2,898
238471,caye,quintana,16/17,Puchar Króla,2,1,180
238471,caye,quintana,15/16,2ª B - Grupo I,33,7,2164
238471,caye,quintana,15/16,LaLiga2,1,0,29
238471,caye,quintana,14/15,LaLiga2,19,4,1046
238471,caye,quintana,13/14,2ª B - Grupo IV,9,2,663
238471,caye,quintana,12/13,Viareggio,3,1,240
238471,caye,quintana,12/13,LaLiga2,0,0,0
