id,name,dates,marketValue
238471,caye-quintana,2015-04-05,100000
238471,caye-quintana,2015-07-02,0
238471,caye-quintana,2016-07-31,300000
238471,caye-quintana,2016-10-26,200000
238471,caye-quintana,2017-02-01,200000
238471,caye-quintana,2017-06-04,200000
238471,caye-quintana,2017-12-31,250000
238471,caye-quintana,2018-06-29,250000
238471,caye-quintana,2019-02-18,300000
238471,caye-quintana,2019-06-28,300000
238471,caye-quintana,2019-12-19,400000
238471,caye-quintana,2020-04-07,325000
238471,caye-quintana,2020-10-07,400000
238471,caye-quintana,2021-01-07,500000
238471,caye-quintana,2021-06-23,400000
238471,caye-quintana,2021-10-14,300000
238471,caye-quintana,2021-12-30,200000
238471,caye-quintana,2022-06-13,200000
238471,caye-quintana,2022-11-15,150000
