id,name,season,competition,gamesPlayed,goals,minutes
280939,taras-romanczuk,22/23,Ekstraklasa,13,0,1023
280939,taras-romanczuk,22/23,Fortuna Puchar Polski,1,0,64
280939,taras-romanczuk,21/22,Ekstraklasa,30,3,2700
280939,taras-romanczuk,21/22,Fortuna Puchar Polski,1,0,90
280939,taras-romanczuk,20/21,Ekstraklasa,25,2,2088
280939,taras-romanczuk,20/21,Fortuna Puchar Polski,1,0,90
280939,taras-romanczuk,19/20,Ekstraklasa,35,3,3150
280939,taras-romanczuk,19/20,Fortuna Puchar Polski,1,0,90
280939,taras-romanczuk,18/19,Ekstraklasa,33,1,2906
280939,taras-romanczuk,18/19,Fortuna Puchar Polski,5,2,480
280939,taras-romanczuk,18/19,Kwalifikacje do Ligi Europy,4,2,360
280939,taras-romanczuk,17/18,Ekstraklasa,33,5,2945
280939,taras-romanczuk,17/18,Fortuna Puchar Polski,1,0,90
280939,taras-romanczuk,17/18,Kwalifikacje do Ligi Europy,4,1,360
280939,taras-romanczuk,16/17,Ekstraklasa,33,5,2544
280939,taras-romanczuk,16/17,3 Liga - Grupa I,1,0,90
280939,taras-romanczuk,16/17,Fortuna Puchar Polski,2,0,97
280939,taras-romanczuk,15/16,Ekstraklasa,33,3,2271
280939,taras-romanczuk,15/16,Fortuna Puchar Polski,2,0,180
280939,taras-romanczuk,15/16,Kwalifikacje do Ligi Europy,4,0,214
280939,taras-romanczuk,14/15,Ekstraklasa,27,4,1475
280939,taras-romanczuk,14/15,Fortuna Puchar Polski,2,0,146
280939,taras-romanczuk,13/14,2 Liga - Grupa wschodnia,32,2,2827
