id,name,dates,marketValue
74722,rafal-pietrzak,2008-06-24,50000
74722,rafal-pietrzak,2011-03-12,100000
74722,rafal-pietrzak,2012-12-12,150000
74722,rafal-pietrzak,2013-07-21,150000
74722,rafal-pietrzak,2013-10-21,150000
74722,rafal-pietrzak,2015-03-13,200000
74722,rafal-pietrzak,2015-06-29,250000
74722,rafal-pietrzak,2016-01-16,275000
74722,rafal-pietrzak,2016-03-27,225000
74722,rafal-pietrzak,2016-07-23,200000
74722,rafal-pietrzak,2017-01-20,150000
74722,rafal-pietrzak,2017-07-04,150000
74722,rafal-pietrzak,2018-01-15,125000
74722,rafal-pietrzak,2018-07-02,100000
74722,rafal-pietrzak,2019-01-24,450000
74722,rafal-pietrzak,2019-09-12,500000
74722,rafal-pietrzak,2019-12-12,500000
74722,rafal-pietrzak,2020-04-07,400000
74722,rafal-pietrzak,2020-08-17,350000
74722,rafal-pietrzak,2021-01-18,500000
74722,rafal-pietrzak,2021-05-20,500000
74722,rafal-pietrzak,2021-10-14,400000
74722,rafal-pietrzak,2021-12-30,400000
74722,rafal-pietrzak,2022-06-13,450000
74722,rafal-pietrzak,2022-09-28,350000
74722,rafal-pietrzak,2022-11-15,350000
