id,name,dates,marketValue
483461,erik-exposito,2017-08-16,100000
483461,erik-exposito,2017-12-31,300000
483461,erik-exposito,2018-06-29,300000
483461,erik-exposito,2019-02-18,300000
483461,erik-exposito,2019-06-28,250000
483461,erik-exposito,2020-01-14,300000
483461,erik-exposito,2020-08-17,500000
483461,erik-exposito,2021-01-18,650000
483461,erik-exposito,2021-05-20,850000
483461,erik-exposito,2021-10-14,1200000
483461,erik-exposito,2021-12-30,2000000
483461,erik-exposito,2022-06-13,1800000
483461,erik-exposito,2022-09-28,1500000
483461,erik-exposito,2022-11-15,1000000
