id,name,dates,marketValue
373876,robert-ivanov,2017-03-24,25000
373876,robert-ivanov,2017-07-07,25000
373876,robert-ivanov,2017-10-14,25000
373876,robert-ivanov,2018-04-24,50000
373876,robert-ivanov,2018-10-22,150000
373876,robert-ivanov,2019-04-03,250000
373876,robert-ivanov,2019-07-24,300000
373876,robert-ivanov,2019-10-19,300000
373876,robert-ivanov,2020-05-16,300000
373876,robert-ivanov,2020-08-30,300000
373876,robert-ivanov,2021-01-18,250000
373876,robert-ivanov,2021-05-25,350000
373876,robert-ivanov,2021-12-30,500000
373876,robert-ivanov,2022-04-06,600000
373876,robert-ivanov,2022-06-13,700000
373876,robert-ivanov,2022-09-28,550000
373876,robert-ivanov,2022-11-15,650000
