id,firstName,lastName,dates,marketValue
311438,mathias,hebo,2014-08-30,50000
311438,mathias,hebo,2015-02-05,100000
311438,mathias,hebo,2015-09-01,150000
311438,mathias,hebo,2016-01-20,150000
311438,mathias,hebo,2016-08-11,200000
311438,mathias,hebo,2016-12-11,200000
311438,mathias,hebo,2017-06-20,300000
311438,mathias,hebo,2017-12-17,300000
311438,mathias,hebo,2018-06-01,300000
311438,mathias,hebo,2018-12-20,300000
311438,mathias,hebo,2019-06-07,250000
311438,mathias,hebo,2019-12-21,350000
311438,mathias,hebo,2020-04-07,300000
311438,mathias,hebo,2020-07-30,400000
311438,mathias,hebo,2020-12-22,400000
311438,mathias,hebo,2021-06-03,400000
311438,mathias,hebo,2021-12-30,400000
311438,mathias,hebo,2022-04-06,500000
311438,mathias,hebo,2022-06-13,500000
311438,mathias,hebo,2022-09-28,650000
311438,mathias,hebo,2022-11-15,800000
