id,firstName,lastName,yearOfBirth,nationality,height,position,u15,u16,u17,u18,u19,u20,u21,team
58949,yevgen,konoplyanka,1989,Ukraine,"1,76",Attacking Midfield,0,0,1,0,9,0,16,86
