id,name,season,competition,gamesPlayed,goals,minutes
727318,rafal-mamla,22/23,3 Liga - Grupa IV,13,0,4
727318,rafal-mamla,22/23,Ekstraklasa,0,0,0
727318,rafal-mamla,20/21,CLJ,11,0,0
727318,rafal-mamla,19/20,CLJ,0,0,0
