id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
144721,arkadiusz,wozniak,22/23,Ekstraklasa,9,0,251
144721,arkadiusz,wozniak,22/23,eWinner 2 liga,7,0,600
144721,arkadiusz,wozniak,22/23,Fortuna Puchar Polski,1,0,102
144721,arkadiusz,wozniak,21/22,1 Liga,31,5,1953
144721,arkadiusz,wozniak,21/22,Fortuna Puchar Polski,1,0,68
144721,arkadiusz,wozniak,20/21,eWinner 2 liga,33,12,2034
144721,arkadiusz,wozniak,20/21,Fortuna Puchar Polski,1,0,65
144721,arkadiusz,wozniak,19/20,Baraże o udział w 1 lidze,1,0,90
144721,arkadiusz,wozniak,19/20,eWinner 2 liga,30,7,2177
144721,arkadiusz,wozniak,19/20,Fortuna Puchar Polski,2,0,177
144721,arkadiusz,wozniak,18/19,Fortuna 1 Liga,27,2,1591
144721,arkadiusz,wozniak,18/19,Fortuna Puchar Polski,1,0,44
144721,arkadiusz,wozniak,18/19,Ekstraklasa,0,0,0
144721,arkadiusz,wozniak,17/18,Ekstraklasa,28,0,1286
144721,arkadiusz,wozniak,17/18,Fortuna Puchar Polski,4,0,139
144721,arkadiusz,wozniak,16/17,Ekstraklasa,32,9,2094
144721,arkadiusz,wozniak,16/17,Kwalifikacje do Ligi Europy,5,0,480
144721,arkadiusz,wozniak,15/16,Ekstraklasa,30,5,1735
144721,arkadiusz,wozniak,15/16,Fortuna Puchar Polski,3,0,265
144721,arkadiusz,wozniak,14/15,1 Liga,33,9,2414
144721,arkadiusz,wozniak,14/15,Fortuna Puchar Polski,1,0,90
144721,arkadiusz,wozniak,13/14,1 Liga,15,5,932
144721,arkadiusz,wozniak,13/14,Ekstraklasa,15,0,614
144721,arkadiusz,wozniak,13/14,Fortuna Puchar Polski,2,0,105
144721,arkadiusz,wozniak,12/13,Ekstraklasa,22,3,1355
144721,arkadiusz,wozniak,12/13,Fortuna Puchar Polski,2,1,75
144721,arkadiusz,wozniak,11/12,Ekstraklasa,20,5,1109
144721,arkadiusz,wozniak,11/12,Fortuna Puchar Polski,1,1,90
144721,arkadiusz,wozniak,10/11,Ekstraklasa,20,2,890
144721,arkadiusz,wozniak,09/10,Ekstraklasa,2,0,3
