id,name,dates,marketValue
403915,dalibor-takac,2017-06-27,100000
403915,dalibor-takac,2017-12-27,250000
403915,dalibor-takac,2018-07-12,250000
403915,dalibor-takac,2018-12-29,350000
403915,dalibor-takac,2019-06-24,400000
403915,dalibor-takac,2019-12-14,400000
403915,dalibor-takac,2020-04-07,325000
403915,dalibor-takac,2020-07-09,400000
403915,dalibor-takac,2020-12-27,400000
403915,dalibor-takac,2021-06-25,350000
403915,dalibor-takac,2021-12-25,400000
403915,dalibor-takac,2022-06-23,350000
403915,dalibor-takac,2022-11-15,250000
