id,firstName,lastName,dates,marketValue
208172,mateusz,wieteska,2014-07-20,50000
208172,mateusz,wieteska,2015-03-04,150000
208172,mateusz,wieteska,2015-06-29,150000
208172,mateusz,wieteska,2016-01-16,125000
208172,mateusz,wieteska,2016-08-19,125000
208172,mateusz,wieteska,2017-01-20,200000
208172,mateusz,wieteska,2017-03-01,200000
208172,mateusz,wieteska,2017-07-04,200000
208172,mateusz,wieteska,2018-01-15,500000
208172,mateusz,wieteska,2018-07-02,1500000
208172,mateusz,wieteska,2019-01-24,1500000
208172,mateusz,wieteska,2019-06-28,2000000
208172,mateusz,wieteska,2020-01-14,1650000
208172,mateusz,wieteska,2020-04-07,1300000
208172,mateusz,wieteska,2020-08-17,1500000
208172,mateusz,wieteska,2021-01-18,1200000
208172,mateusz,wieteska,2021-05-20,900000
208172,mateusz,wieteska,2021-10-14,1200000
208172,mateusz,wieteska,2021-12-30,1000000
208172,mateusz,wieteska,2022-04-06,1300000
208172,mateusz,wieteska,2022-06-13,1300000
208172,mateusz,wieteska,2022-09-18,2500000
208172,mateusz,wieteska,2022-11-01,3000000
