id,name,dates,marketValue
208591,petr-schwarz,2012-01-05,50000
208591,petr-schwarz,2012-12-03,100000
208591,petr-schwarz,2016-08-02,200000
208591,petr-schwarz,2016-12-18,350000
208591,petr-schwarz,2017-06-09,350000
208591,petr-schwarz,2017-12-14,350000
208591,petr-schwarz,2019-02-20,75000
208591,petr-schwarz,2019-06-28,175000
208591,petr-schwarz,2020-01-14,350000
208591,petr-schwarz,2020-04-07,300000
208591,petr-schwarz,2020-08-17,600000
208591,petr-schwarz,2021-01-18,900000
208591,petr-schwarz,2021-05-20,1500000
208591,petr-schwarz,2021-10-14,1200000
208591,petr-schwarz,2021-12-30,1000000
208591,petr-schwarz,2022-04-06,800000
208591,petr-schwarz,2022-06-13,600000
208591,petr-schwarz,2022-09-28,450000
208591,petr-schwarz,2022-11-15,550000
