id,name,dates,marketValue
168957,marko-poletanovic,2012-03-02,200000
168957,marko-poletanovic,2012-04-01,400000
168957,marko-poletanovic,2012-11-01,650000
168957,marko-poletanovic,2013-05-27,650000
168957,marko-poletanovic,2013-11-14,850000
168957,marko-poletanovic,2014-11-10,1000000
168957,marko-poletanovic,2015-10-21,800000
168957,marko-poletanovic,2016-02-06,800000
168957,marko-poletanovic,2016-04-13,600000
168957,marko-poletanovic,2016-07-14,600000
168957,marko-poletanovic,2016-12-17,800000
168957,marko-poletanovic,2017-05-03,700000
168957,marko-poletanovic,2017-12-22,600000
168957,marko-poletanovic,2018-06-05,700000
168957,marko-poletanovic,2019-01-24,700000
168957,marko-poletanovic,2019-06-28,700000
168957,marko-poletanovic,2020-01-14,500000
168957,marko-poletanovic,2020-04-07,400000
168957,marko-poletanovic,2020-08-17,350000
168957,marko-poletanovic,2021-01-18,450000
168957,marko-poletanovic,2021-05-20,550000
168957,marko-poletanovic,2021-10-14,700000
168957,marko-poletanovic,2021-12-30,700000
168957,marko-poletanovic,2022-04-06,600000
168957,marko-poletanovic,2022-06-13,600000
168957,marko-poletanovic,2022-09-28,400000
168957,marko-poletanovic,2022-11-15,300000
