id,name,dates,marketValue
143975,mateusz-mak,2010-03-12,0
143975,mateusz-mak,2010-11-09,75000
143975,mateusz-mak,2011-05-24,100000
143975,mateusz-mak,2011-08-23,150000
143975,mateusz-mak,2012-02-18,300000
143975,mateusz-mak,2012-09-07,600000
143975,mateusz-mak,2013-02-07,500000
143975,mateusz-mak,2013-08-25,400000
143975,mateusz-mak,2014-07-20,500000
143975,mateusz-mak,2015-03-04,500000
143975,mateusz-mak,2015-06-29,400000
143975,mateusz-mak,2016-01-09,500000
143975,mateusz-mak,2016-03-27,500000
143975,mateusz-mak,2016-07-23,600000
143975,mateusz-mak,2017-01-20,400000
143975,mateusz-mak,2017-07-04,200000
143975,mateusz-mak,2018-01-15,200000
143975,mateusz-mak,2018-07-02,250000
143975,mateusz-mak,2019-01-24,250000
143975,mateusz-mak,2019-06-28,250000
143975,mateusz-mak,2020-02-27,250000
143975,mateusz-mak,2020-08-26,300000
143975,mateusz-mak,2021-01-18,300000
143975,mateusz-mak,2021-05-20,350000
143975,mateusz-mak,2021-10-14,450000
143975,mateusz-mak,2021-12-30,600000
143975,mateusz-mak,2022-06-13,600000
143975,mateusz-mak,2022-09-28,350000
143975,mateusz-mak,2022-11-15,250000
