id,name,dates,marketValue
214250,otar-kakabadze,2015-03-14,450000
214250,otar-kakabadze,2015-07-25,450000
214250,otar-kakabadze,2016-03-30,500000
214250,otar-kakabadze,2016-07-14,500000
214250,otar-kakabadze,2017-03-26,400000
214250,otar-kakabadze,2017-06-20,350000
214250,otar-kakabadze,2017-08-16,300000
214250,otar-kakabadze,2017-12-31,800000
214250,otar-kakabadze,2018-03-11,1000000
214250,otar-kakabadze,2018-05-29,1000000
214250,otar-kakabadze,2019-01-20,1000000
214250,otar-kakabadze,2019-04-14,1000000
214250,otar-kakabadze,2019-06-03,1000000
214250,otar-kakabadze,2020-01-05,1000000
214250,otar-kakabadze,2020-04-07,800000
214250,otar-kakabadze,2020-07-30,800000
214250,otar-kakabadze,2020-10-07,600000
214250,otar-kakabadze,2021-01-07,400000
214250,otar-kakabadze,2021-06-23,300000
214250,otar-kakabadze,2021-12-30,500000
214250,otar-kakabadze,2022-06-13,500000
214250,otar-kakabadze,2022-11-15,700000
