id,firstName,lastName,dates,marketValue
167165,pedro,tiba,2013-10-21,100000
167165,pedro,tiba,2014-08-03,800000
167165,pedro,tiba,2014-09-29,1500000
167165,pedro,tiba,2015-02-16,3500000
167165,pedro,tiba,2015-06-30,4000000
167165,pedro,tiba,2015-11-19,2500000
167165,pedro,tiba,2016-02-21,2000000
167165,pedro,tiba,2016-07-28,2000000
167165,pedro,tiba,2017-02-21,1500000
167165,pedro,tiba,2017-06-25,1500000
167165,pedro,tiba,2018-02-06,1500000
167165,pedro,tiba,2018-06-12,1750000
167165,pedro,tiba,2019-01-24,1750000
167165,pedro,tiba,2019-06-28,1500000
167165,pedro,tiba,2020-01-14,1250000
167165,pedro,tiba,2020-04-07,1000000
167165,pedro,tiba,2021-01-14,1000000
167165,pedro,tiba,2021-05-20,1000000
167165,pedro,tiba,2021-10-14,800000
167165,pedro,tiba,2021-12-30,600000
167165,pedro,tiba,2022-06-13,600000
167165,pedro,tiba,2022-10-31,300000
