id,firstName,lastName,dates,marketValue
164759,pawel,wszolek,2011-03-17,75000
164759,pawel,wszolek,2012-02-18,300000
164759,pawel,wszolek,2012-08-30,900000
164759,pawel,wszolek,2012-11-11,1800000
164759,pawel,wszolek,2013-02-06,1800000
164759,pawel,wszolek,2013-06-29,1600000
164759,pawel,wszolek,2014-01-06,1600000
164759,pawel,wszolek,2014-06-30,1500000
164759,pawel,wszolek,2015-01-06,1000000
164759,pawel,wszolek,2015-06-30,700000
164759,pawel,wszolek,2016-01-03,700000
164759,pawel,wszolek,2016-03-31,1200000
164759,pawel,wszolek,2016-07-14,1200000
164759,pawel,wszolek,2017-02-26,2000000
164759,pawel,wszolek,2017-09-17,2000000
164759,pawel,wszolek,2018-02-26,1500000
164759,pawel,wszolek,2018-09-23,1500000
164759,pawel,wszolek,2019-06-27,1500000
164759,pawel,wszolek,2020-01-14,2000000
164759,pawel,wszolek,2020-04-07,1600000
164759,pawel,wszolek,2020-08-17,2500000
164759,pawel,wszolek,2021-01-18,2500000
164759,pawel,wszolek,2021-05-20,2500000
164759,pawel,wszolek,2021-10-06,2000000
164759,pawel,wszolek,2021-12-21,1000000
164759,pawel,wszolek,2022-06-13,1200000
164759,pawel,wszolek,2022-11-15,1200000
