id,firstName,lastName,dates,marketValue
135490,lindsay,rose,2010-07-31,250000
135490,lindsay,rose,2010-10-23,350000
135490,lindsay,rose,2011-05-29,500000
135490,lindsay,rose,2011-12-24,750000
135490,lindsay,rose,2012-05-31,1000000
135490,lindsay,rose,2013-01-03,1500000
135490,lindsay,rose,2013-05-29,2000000
135490,lindsay,rose,2013-09-12,2500000
135490,lindsay,rose,2014-01-13,3000000
135490,lindsay,rose,2014-08-06,3000000
135490,lindsay,rose,2015-01-13,2500000
135490,lindsay,rose,2015-06-05,3500000
135490,lindsay,rose,2016-02-03,2500000
135490,lindsay,rose,2016-07-12,2000000
135490,lindsay,rose,2017-01-15,1250000
135490,lindsay,rose,2017-05-31,1500000
135490,lindsay,rose,2018-05-15,800000
135490,lindsay,rose,2019-01-07,800000
135490,lindsay,rose,2019-05-20,700000
135490,lindsay,rose,2019-12-17,700000
135490,lindsay,rose,2020-04-07,550000
135490,lindsay,rose,2020-08-03,700000
135490,lindsay,rose,2021-02-11,900000
135490,lindsay,rose,2021-05-29,1000000
135490,lindsay,rose,2021-10-14,600000
135490,lindsay,rose,2021-12-30,300000
135490,lindsay,rose,2022-06-13,300000
135490,lindsay,rose,2022-11-15,500000
