id,firstName,lastName,dates,marketValue
227511,maurides,-,2012-06-13,150000
227511,maurides,-,2012-12-04,300000
227511,maurides,-,2014-08-06,200000
227511,maurides,-,2015-05-30,200000
227511,maurides,-,2016-02-23,850000
227511,maurides,-,2017-02-21,750000
227511,maurides,-,2017-06-25,1250000
227511,maurides,-,2018-02-06,1000000
227511,maurides,-,2018-06-12,1250000
227511,maurides,-,2018-09-17,1500000
227511,maurides,-,2019-01-23,2000000
227511,maurides,-,2019-03-20,1500000
227511,maurides,-,2019-09-04,725000
227511,maurides,-,2019-12-26,300000
227511,maurides,-,2020-06-22,300000
227511,maurides,-,2020-12-20,250000
227511,maurides,-,2021-12-30,500000
227511,maurides,-,2022-06-13,400000
227511,maurides,-,2022-09-28,550000
227511,maurides,-,2022-11-15,650000
