id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
227511,maurides,-,22/23,2023-01-01,Radomiak,FC St. Pauli,650000,500000
227511,maurides,-,21/22,2021-07-24,Without Club,Radomiak,250000,0
227511,maurides,-,20/21,2020-11-18,FC Anyang,Without Club,300000,0
227511,maurides,-,19/20,2020-02-18,CC Yatai,FC Anyang,300000,free transfer
227511,maurides,-,18/19,2019-02-27,CSKA-Sofia,CC Yatai,2000000,2900000
227511,maurides,-,18/19,2018-07-12,Belenenses,CSKA-Sofia,1250000,300000
227511,maurides,-,16/17,2017-01-17,Internacional,Belenenses,850000,0
227511,maurides,-,16/17,2016-12-31,Figueirense FC,Internacional,850000,End of loan
227511,maurides,-,16/17,2016-07-22,Internacional,Figueirense FC,850000,loan transfer
227511,maurides,-,15/16,2016-06-30,Arouca,Internacional,850000,End of loan
227511,maurides,-,15/16,2015-07-30,Internacional,Arouca,200000,loan transfer
227511,maurides,-,14/15,2015-06-30,Atlético-GO,Internacional,200000,End of loan
227511,maurides,-,14/15,2015-03-04,Internacional,Atlético-GO,200000,loan transfer
227511,maurides,-,11/12,2012-01-01,Inter U20,Internacional,0,0
