id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
227511,maurides,-,22/23,2. Bundesliga,3,0,72
227511,maurides,-,22/23,Ekstraklasa,16,4,1215
227511,maurides,-,22/23,Fortuna Puchar Polski,2,1,203
227511,maurides,-,21/22,Ekstraklasa,31,5,1800
227511,maurides,-,21/22,Fortuna Puchar Polski,1,0,61
227511,maurides,-,2020,K League 2,10,3,519
227511,maurides,-,2020,Korean FA Cup,2,0,88
227511,maurides,-,2019,League One,13,2,1012
227511,maurides,-,2019,Chinese FA Cup,1,1,90
227511,maurides,-,18/19,efbet Liga,21,9,1457
227511,maurides,-,18/19,Bulgarian Cup,2,0,156
227511,maurides,-,18/19,Kwalifikacje do Ligi Europy,4,4,326
227511,maurides,-,17/18,Liga NOS,33,8,2218
227511,maurides,-,17/18,Taça CTT,3,0,197
227511,maurides,-,17/18,Taça de Portugal,1,0,90
227511,maurides,-,16/17,Liga NOS,12,6,930
227511,maurides,-,2016,Série A,6,0,346
227511,maurides,-,2016,Copa Sudamericana,0,0,0
227511,maurides,-,2016,Série A,0,0,0
227511,maurides,-,15/16,Liga NOS,32,5,1660
227511,maurides,-,15/16,Allianz Cup,1,0,85
227511,maurides,-,15/16,Taça de Portugal,4,1,278
227511,maurides,-,2014,Série A,1,0,10
227511,maurides,-,2013,Série A,0,0,0
227511,maurides,-,2013,Copa do Brasil,0,1,0
227511,maurides,-,2012,Série A,7,0,178
