id,firstName,lastName,dates,marketValue
379209,deian,sorescu,2016-03-21,50000
379209,deian,sorescu,2016-05-31,50000
379209,deian,sorescu,2016-12-20,100000
379209,deian,sorescu,2017-06-06,50000
379209,deian,sorescu,2017-12-17,200000
379209,deian,sorescu,2018-06-15,300000
379209,deian,sorescu,2018-12-22,450000
379209,deian,sorescu,2019-04-03,550000
379209,deian,sorescu,2019-06-17,700000
379209,deian,sorescu,2019-12-20,700000
379209,deian,sorescu,2020-03-22,900000
379209,deian,sorescu,2020-04-07,725000
379209,deian,sorescu,2020-08-04,800000
379209,deian,sorescu,2020-12-17,1000000
379209,deian,sorescu,2021-06-02,1400000
379209,deian,sorescu,2021-09-29,1800000
379209,deian,sorescu,2021-12-21,1900000
379209,deian,sorescu,2022-06-13,1800000
379209,deian,sorescu,2022-09-28,1500000
379209,deian,sorescu,2022-11-15,1500000
