id,name,dates,marketValue
327756,jaroslaw-kubicki,2015-03-13,150000
327756,jaroslaw-kubicki,2015-06-29,150000
327756,jaroslaw-kubicki,2016-01-09,250000
327756,jaroslaw-kubicki,2016-03-27,250000
327756,jaroslaw-kubicki,2016-07-23,350000
327756,jaroslaw-kubicki,2017-01-20,400000
327756,jaroslaw-kubicki,2017-07-04,400000
327756,jaroslaw-kubicki,2018-01-15,400000
327756,jaroslaw-kubicki,2018-07-02,400000
327756,jaroslaw-kubicki,2019-01-24,500000
327756,jaroslaw-kubicki,2019-06-28,750000
327756,jaroslaw-kubicki,2020-01-14,650000
327756,jaroslaw-kubicki,2020-04-07,525000
327756,jaroslaw-kubicki,2020-08-17,650000
327756,jaroslaw-kubicki,2021-01-18,750000
327756,jaroslaw-kubicki,2021-05-20,750000
327756,jaroslaw-kubicki,2021-10-14,1000000
327756,jaroslaw-kubicki,2021-12-30,1000000
327756,jaroslaw-kubicki,2022-04-06,800000
327756,jaroslaw-kubicki,2022-06-13,1000000
327756,jaroslaw-kubicki,2022-09-28,600000
327756,jaroslaw-kubicki,2022-11-15,700000
