id,firstName,lastName,dates,marketValue
331871,mariusz,malec,2016-01-16,50000
331871,mariusz,malec,2016-09-03,100000
331871,mariusz,malec,2017-03-01,100000
331871,mariusz,malec,2017-08-15,75000
331871,mariusz,malec,2018-01-24,100000
331871,mariusz,malec,2018-07-02,150000
331871,mariusz,malec,2019-01-24,300000
331871,mariusz,malec,2019-06-28,400000
331871,mariusz,malec,2020-01-14,300000
331871,mariusz,malec,2020-08-17,200000
331871,mariusz,malec,2021-01-18,350000
331871,mariusz,malec,2021-05-20,450000
331871,mariusz,malec,2021-12-21,400000
331871,mariusz,malec,2021-12-30,350000
331871,mariusz,malec,2022-04-06,350000
331871,mariusz,malec,2022-06-13,450000
331871,mariusz,malec,2022-09-28,350000
331871,mariusz,malec,2022-11-15,500000
