id,name,dates,marketValue
376486,marc-gual,2016-02-07,0
376486,marc-gual,2016-07-31,200000
376486,marc-gual,2016-10-26,250000
376486,marc-gual,2017-01-23,300000
376486,marc-gual,2017-06-28,1500000
376486,marc-gual,2017-12-31,1500000
376486,marc-gual,2018-05-29,1500000
376486,marc-gual,2019-02-18,1500000
376486,marc-gual,2019-06-28,1000000
376486,marc-gual,2019-12-19,1400000
376486,marc-gual,2020-02-10,1400000
376486,marc-gual,2020-04-07,1100000
376486,marc-gual,2020-10-07,800000
376486,marc-gual,2021-01-07,800000
376486,marc-gual,2021-06-23,700000
376486,marc-gual,2021-10-12,400000
376486,marc-gual,2021-12-26,400000
376486,marc-gual,2022-06-13,400000
376486,marc-gual,2022-09-28,900000
376486,marc-gual,2022-11-15,1200000
