id,name,dates,marketValue
118428,mikolaj-lebedynski,2009-09-07,100000
118428,mikolaj-lebedynski,2010-02-28,150000
118428,mikolaj-lebedynski,2010-08-14,200000
118428,mikolaj-lebedynski,2011-04-17,150000
118428,mikolaj-lebedynski,2012-01-19,250000
118428,mikolaj-lebedynski,2013-01-16,350000
118428,mikolaj-lebedynski,2013-06-17,350000
118428,mikolaj-lebedynski,2014-02-13,350000
118428,mikolaj-lebedynski,2015-03-13,150000
118428,mikolaj-lebedynski,2015-06-29,150000
118428,mikolaj-lebedynski,2016-01-16,225000
118428,mikolaj-lebedynski,2016-07-23,250000
118428,mikolaj-lebedynski,2016-09-03,200000
118428,mikolaj-lebedynski,2017-03-01,150000
118428,mikolaj-lebedynski,2017-07-04,150000
118428,mikolaj-lebedynski,2018-01-15,125000
118428,mikolaj-lebedynski,2018-07-02,75000
118428,mikolaj-lebedynski,2019-02-20,75000
118428,mikolaj-lebedynski,2019-07-17,75000
118428,mikolaj-lebedynski,2020-02-27,100000
118428,mikolaj-lebedynski,2021-02-23,125000
118428,mikolaj-lebedynski,2021-06-29,125000
118428,mikolaj-lebedynski,2022-01-13,150000
118428,mikolaj-lebedynski,2022-06-23,250000
118428,mikolaj-lebedynski,2022-09-28,200000
118428,mikolaj-lebedynski,2022-11-15,150000
