id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
573573,miroslav,gono,22/23,Ekstraklasa,2,0,58
573573,miroslav,gono,22/23,Fortuna Puchar Polski,1,0,12
573573,miroslav,gono,22/23,Fortuna Liga,0,0,0
573573,miroslav,gono,22/23,II. Liga,5,1,325
573573,miroslav,gono,21/22,Fort. Liga - Champ. G.,6,0,397
573573,miroslav,gono,21/22,Slovnaft Cup,5,0,251
573573,miroslav,gono,21/22,Fortuna Liga,17,0,948
573573,miroslav,gono,21/22,UECL Kwalifikacje,8,1,621
573573,miroslav,gono,20/21,Fortuna L. - Conf. L. Playoff,2,0,122
573573,miroslav,gono,20/21,Fort. Liga - Champ. G.,10,0,740
573573,miroslav,gono,20/21,Slovnaft Cup,5,0,232
573573,miroslav,gono,20/21,Fortuna Liga,21,0,1660
573573,miroslav,gono,20/21,II. Liga,1,0,59
573573,miroslav,gono,20/21,Kwalifikacje do Ligi Europy,1,0,120
573573,miroslav,gono,19/20,Fort. Liga - Champ. G.,5,0,438
573573,miroslav,gono,19/20,II. Liga,16,0,1217
573573,miroslav,gono,19/20,Fortuna Liga,1,0,21
573573,miroslav,gono,18/19,II. Liga,5,0,166
573573,miroslav,gono,18/19,Liga Młodzieżowa UEFA,2,0,80
