id,name,season,competition,gamesPlayed,goals,minutes
192710,vladislavs-gutkovskis,22/23,Ekstraklasa,18,5,929
192710,vladislavs-gutkovskis,22/23,Fortuna Puchar Polski,1,0,63
192710,vladislavs-gutkovskis,22/23,UECL Kwalifikacje,6,1,339
192710,vladislavs-gutkovskis,22/23,Superpuchar,1,0,78
192710,vladislavs-gutkovskis,21/22,Ekstraklasa,29,9,1790
192710,vladislavs-gutkovskis,21/22,Fortuna Puchar Polski,6,3,332
192710,vladislavs-gutkovskis,21/22,UECL Kwalifikacje,6,1,261
192710,vladislavs-gutkovskis,20/21,Ekstraklasa,29,7,1979
192710,vladislavs-gutkovskis,20/21,Fortuna Puchar Polski,6,5,431
192710,vladislavs-gutkovskis,19/20,1 Liga,25,12,1768
192710,vladislavs-gutkovskis,19/20,Fortuna Puchar Polski,1,0,90
192710,vladislavs-gutkovskis,18/19,Fortuna 1 Liga,25,9,1916
192710,vladislavs-gutkovskis,17/18,Ekstraklasa,20,3,1088
192710,vladislavs-gutkovskis,17/18,Fortuna Puchar Polski,2,1,176
192710,vladislavs-gutkovskis,16/17,Ekstraklasa,31,8,2214
192710,vladislavs-gutkovskis,16/17,Fortuna Puchar Polski,1,0,44
192710,vladislavs-gutkovskis,15/16,Ekstraklasa,7,0,303
192710,vladislavs-gutkovskis,15/16,Kwalifikacje do Ligi Europy,4,2,294
192710,vladislavs-gutkovskis,15/16,Puchar Lotwy,1,1,45
192710,vladislavs-gutkovskis,2015,Virsliga,22,10,1717
192710,vladislavs-gutkovskis,14/15,Puchar Lotwy,2,0,180
192710,vladislavs-gutkovskis,2014,Virsliga,34,28,2814
192710,vladislavs-gutkovskis,13/14,Puchar Lotwy,3,3,300
192710,vladislavs-gutkovskis,13/14,Kwalifikacje do Ligi Europy,0,0,0
192710,vladislavs-gutkovskis,2013,Virsliga,7,1,384
192710,vladislavs-gutkovskis,2013,Nakotnes liga,11,4,945
192710,vladislavs-gutkovskis,2012,Nakotnes liga,23,10,1731
192710,vladislavs-gutkovskis,2011,Virsliga,13,0,753
