id,name,dates,marketValue
439914,john-yeboah,2018-12-17,800000
439914,john-yeboah,2019-06-04,800000
439914,john-yeboah,2019-12-17,650000
439914,john-yeboah,2020-04-07,575000
439914,john-yeboah,2020-10-13,575000
439914,john-yeboah,2022-01-04,575000
439914,john-yeboah,2022-03-15,500000
439914,john-yeboah,2022-05-31,500000
439914,john-yeboah,2022-11-15,600000
