id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
199301,filip,starzynski,22/23,Ekstraklasa,19,1,1386
199301,filip,starzynski,22/23,Fortuna Puchar Polski,2,2,89
199301,filip,starzynski,21/22,Ekstraklasa,27,6,1862
199301,filip,starzynski,21/22,Fortuna Puchar Polski,3,1,211
199301,filip,starzynski,20/21,Ekstraklasa,26,7,2095
199301,filip,starzynski,20/21,Fortuna Puchar Polski,2,0,164
199301,filip,starzynski,19/20,Ekstraklasa,37,8,3104
199301,filip,starzynski,19/20,Fortuna Puchar Polski,3,1,206
199301,filip,starzynski,18/19,Ekstraklasa,33,13,2928
199301,filip,starzynski,17/18,Ekstraklasa,24,6,1940
199301,filip,starzynski,17/18,Fortuna Puchar Polski,1,0,90
199301,filip,starzynski,16/17,Ekstraklasa,25,8,1782
199301,filip,starzynski,16/17,Fortuna Puchar Polski,1,0,90
199301,filip,starzynski,16/17,Kwalifikacje do Ligi Europy,2,0,134
199301,filip,starzynski,15/16,Ekstraklasa,16,3,1337
199301,filip,starzynski,15/16,Jupiler Pro League,9,0,342
199301,filip,starzynski,15/16,Beker van Belgie,1,1,90
199301,filip,starzynski,14/15,Ekstraklasa,36,8,2984
199301,filip,starzynski,14/15,Fortuna Puchar Polski,1,1,90
199301,filip,starzynski,14/15,Liga Europy,2,0,210
199301,filip,starzynski,14/15,Kwalifikacje do Ligi Europy,4,1,339
199301,filip,starzynski,13/14,Ekstraklasa,34,10,2929
199301,filip,starzynski,13/14,Fortuna Puchar Polski,1,0,120
199301,filip,starzynski,12/13,Ekstraklasa,28,3,2031
199301,filip,starzynski,12/13,Fortuna Puchar Polski,6,1,489
199301,filip,starzynski,12/13,Kwalifikacje do Ligi Europy,3,0,76
199301,filip,starzynski,11/12,Ekstraklasa,3,0,3
199301,filip,starzynski,11/12,Fortuna Puchar Polski,2,0,84
