id,firstName,lastName,dates,marketValue
199301,filip,starzynski,2012-08-13,50000
199301,filip,starzynski,2012-11-11,150000
199301,filip,starzynski,2013-02-07,300000
199301,filip,starzynski,2013-07-21,600000
199301,filip,starzynski,2014-02-13,750000
199301,filip,starzynski,2014-07-20,950000
199301,filip,starzynski,2015-03-04,600000
199301,filip,starzynski,2015-06-29,750000
199301,filip,starzynski,2015-10-21,700000
199301,filip,starzynski,2016-01-26,500000
199301,filip,starzynski,2016-03-27,650000
199301,filip,starzynski,2016-05-31,1000000
199301,filip,starzynski,2016-07-14,1000000
199301,filip,starzynski,2017-01-20,750000
199301,filip,starzynski,2017-07-04,750000
199301,filip,starzynski,2018-01-15,700000
199301,filip,starzynski,2018-07-02,500000
199301,filip,starzynski,2019-01-24,600000
199301,filip,starzynski,2019-06-28,850000
199301,filip,starzynski,2020-01-14,850000
199301,filip,starzynski,2020-04-07,675000
199301,filip,starzynski,2020-08-17,800000
199301,filip,starzynski,2021-01-18,800000
199301,filip,starzynski,2021-05-20,1000000
199301,filip,starzynski,2021-10-14,800000
199301,filip,starzynski,2021-12-30,800000
199301,filip,starzynski,2022-06-13,800000
199301,filip,starzynski,2022-09-28,600000
199301,filip,starzynski,2022-11-15,500000
