id,name,season,competition,gamesPlayed,goals,minutes
515654,kanji-okunuki,22/23,Ekstraklasa,14,3,1145
515654,kanji-okunuki,22/23,Fortuna Puchar Polski,2,0,138
515654,kanji-okunuki,2022,J2 League,19,1,1085
515654,kanji-okunuki,2022,Puchar Cesarza,2,0,52
515654,kanji-okunuki,2021,J2 League,17,3,924
515654,kanji-okunuki,2020,J2 League,23,5,1217
515654,kanji-okunuki,2019,J1 Play-off,1,0,70
515654,kanji-okunuki,2019,J2 League,25,5,1669
515654,kanji-okunuki,2019,Puchar Cesarza,1,0,31
515654,kanji-okunuki,2018,J1 Play-off,1,0,14
515654,kanji-okunuki,2018,J2 League,7,0,336
515654,kanji-okunuki,2018,Puchar Cesarza,0,0,0
