id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
263843,matias,nahuel,22/23,Ekstraklasa,19,1,1085
263843,matias,nahuel,22/23,Fortuna Puchar Polski,3,0,242
263843,matias,nahuel,21/22,Promoción LaLiga,0,0,0
263843,matias,nahuel,21/22,LaLiga SmartBank,4,0,89
263843,matias,nahuel,20/21,LaLiga SmartBank,37,6,2628
263843,matias,nahuel,20/21,Puchar Króla,2,0,81
263843,matias,nahuel,19/20,LaLiga SmartBank,26,1,1582
263843,matias,nahuel,19/20,Puchar Króla,2,0,100
263843,matias,nahuel,18/19,Promoción LaLiga,3,0,108
263843,matias,nahuel,18/19,LaLiga 1|2|3,13,0,535
263843,matias,nahuel,18/19,Super League,4,0,235
263843,matias,nahuel,18/19,Kypello Elladas,3,1,256
263843,matias,nahuel,18/19,Liga Europy,4,0,256
263843,matias,nahuel,17/18,LaLiga 1|2|3,18,5,1564
263843,matias,nahuel,17/18,LaLiga,7,0,250
263843,matias,nahuel,17/18,Puchar Króla,2,0,135
263843,matias,nahuel,16/17,LaLiga,10,0,145
263843,matias,nahuel,16/17,Puchar Króla,0,0,0
263843,matias,nahuel,15/16,LaLiga,20,0,1002
263843,matias,nahuel,15/16,Liga Europy,6,0,200
263843,matias,nahuel,15/16,Puchar Króla,4,1,307
263843,matias,nahuel,14/15,2ª B - Grupo III,31,6,2296
263843,matias,nahuel,14/15,LaLiga,0,0,0
263843,matias,nahuel,14/15,Puchar Króla,3,1,211
263843,matias,nahuel,14/15,Liga Europy,1,1,26
263843,matias,nahuel,13/14,LaLiga,4,0,177
263843,matias,nahuel,13/14,2ª B - Grupo III,27,5,1872
263843,matias,nahuel,12/13,2ª B - Grupo III,6,0,218
