id,name,dates,marketValue
263843,matias-nahuel,2014-02-09,300000
263843,matias-nahuel,2014-03-02,1000000
263843,matias-nahuel,2014-07-19,2000000
263843,matias-nahuel,2015-01-22,2000000
263843,matias-nahuel,2015-04-10,0
263843,matias-nahuel,2015-08-24,3000000
263843,matias-nahuel,2015-11-21,4000000
263843,matias-nahuel,2016-02-21,4000000
263843,matias-nahuel,2016-07-14,4000000
263843,matias-nahuel,2017-01-23,2000000
263843,matias-nahuel,2017-06-04,1500000
263843,matias-nahuel,2017-12-31,1000000
263843,matias-nahuel,2018-03-01,1000000
263843,matias-nahuel,2018-05-29,1000000
263843,matias-nahuel,2018-12-06,1000000
263843,matias-nahuel,2019-02-18,1000000
263843,matias-nahuel,2019-06-28,800000
263843,matias-nahuel,2019-12-19,800000
263843,matias-nahuel,2020-04-07,650000
263843,matias-nahuel,2020-10-07,600000
263843,matias-nahuel,2021-01-07,600000
263843,matias-nahuel,2021-06-23,600000
263843,matias-nahuel,2021-12-26,400000
263843,matias-nahuel,2022-06-28,400000
263843,matias-nahuel,2022-11-15,600000
