id,firstName,lastName,season,competition,gamesPlayed,goals,minutes
237317,adrian,danek,22/23,Ekstraklasa,16,0,1188
237317,adrian,danek,22/23,Fortuna Puchar Polski,2,0,128
237317,adrian,danek,21/22,Baraze o udzial w Ekstraklasie,2,0,165
237317,adrian,danek,21/22,1 Liga,29,2,1942
237317,adrian,danek,21/22,Fortuna Puchar Polski,3,0,272
237317,adrian,danek,20/21,1 Liga,32,0,2707
237317,adrian,danek,20/21,Fortuna Puchar Polski,1,0,90
237317,adrian,danek,19/20,1 Liga,26,0,1610
237317,adrian,danek,19/20,Fortuna Puchar Polski,2,0,110
237317,adrian,danek,18/19,Ekstraklasa,1,0,23
237317,adrian,danek,18/19,Fortuna Puchar Polski,1,0,34
237317,adrian,danek,17/18,Ekstraklasa,32,3,1472
237317,adrian,danek,17/18,Fortuna Puchar Polski,3,0,198
237317,adrian,danek,16/17,Nice 1 Liga,25,2,972
237317,adrian,danek,16/17,Fortuna Puchar Polski,2,0,116
237317,adrian,danek,15/16,1 Liga,22,0,821
237317,adrian,danek,15/16,Fortuna Puchar Polski,2,0,122
237317,adrian,danek,14/15,1 Liga,16,0,677
237317,adrian,danek,13/14,1 Liga,2,0,53
237317,adrian,danek,13/14,1 Liga,3,0,67
237317,adrian,danek,12/13,1 Liga,0,0,0
