id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
598274,marcel,zapytowski,20/21,2021-01-25,Resovia,Korona Kielce,125000,0
598274,marcel,zapytowski,19/20,2020-01-02,Wisla Plock,Resovia,100000,5000
598274,marcel,zapytowski,18/19,2018-07-17,Wisla Plock U19,Wisla Plock,0,0
