id,firstName,lastName,season,date,sourceTeam,destTeam,marketValue,price
693310,patryk,szwedzik,22/23,2023-02-11,GKS Katowice,Slask Wroclaw,300000,free transfer
693310,patryk,szwedzik,19/20,2019-08-09,GKS Katowice U19,GKS Katowice,0,0
