id,firstName,lastName,dates,marketValue
82173,marcin,budzinski,2009-03-16,100000
82173,marcin,budzinski,2009-09-07,225000
82173,marcin,budzinski,2010-04-01,375000
82173,marcin,budzinski,2010-08-08,425000
82173,marcin,budzinski,2012-03-02,350000
82173,marcin,budzinski,2012-12-24,200000
82173,marcin,budzinski,2013-07-21,250000
82173,marcin,budzinski,2014-02-13,300000
82173,marcin,budzinski,2014-07-20,300000
82173,marcin,budzinski,2015-03-04,400000
82173,marcin,budzinski,2015-06-29,650000
82173,marcin,budzinski,2016-01-09,550000
82173,marcin,budzinski,2016-03-27,450000
82173,marcin,budzinski,2016-07-23,450000
82173,marcin,budzinski,2017-01-20,600000
82173,marcin,budzinski,2019-01-24,400000
82173,marcin,budzinski,2019-06-28,300000
82173,marcin,budzinski,2020-01-14,200000
82173,marcin,budzinski,2021-05-20,100000
82173,marcin,budzinski,2021-12-30,75000
82173,marcin,budzinski,2022-06-13,75000
82173,marcin,budzinski,2022-08-07,0
82173,marcin,budzinski,2022-11-15,25000
